118,119,440000.0,62.0,60.0,2.0,3,2,2,1,4,0,0,17
119,120,1080000.0,10764.0,90.0,1682.0,3,2,2,1,4,7,8,4
120,121,359500.0,4018.0,40.0,0.0,2,1,1,0,2,10,15,3
121,122,575000.0,57.0,53.0,38.0,3,2,2,0,4,20,9,4
122,123,397000.0,4194.0,39.0,218.0,3,2,1,0,3,25,12,24
123,124,266000.0,2775.0,24.0,35.0,1,0,1,0,2,29,14,26
124,125,475000.0,349.0,34.0,0.0,2,1,1,1,2,0,0,12
125,126,309000.0,3201.0,32.0,0.0,2,1,1,0,2,10,15,1
126,127,212000.0,20.0,20.0,0.0,1,0,1,0,2,14,16,14
127,128,2115000.0,20689.0,176.0,3052.0,0,3,3,2,0,4,2,2
128,129,1147500.0,556.0,45.0,98.0,2,1,1,1,2,18,14,13
129,130,360000.0,372.0,37.0,0.0,3,2,1,0,3,16,15,15
130,131,390000.0,42.0,40.0,2.0,4,3,1,0,6,13,9,10
131,132,460000.0,5134.0,48.0,305.0,3,2,2,1,4,10,9,4
132,133,430000.0,5305.0,48.0,411.0,3,2,2,0,4,10,15,9
133,134,450000.0,4095.0,38.0,2.0,2,1,1,1,2,16,12,11
134,135,300000.0,0.0,31.0,0.0,0,0,0,0,0,0,0,0
135,136,510000.0,473.0,42.0,53.0,4,3,2,1,6,26,13,22
136,137,393000.0,4194.0,39.0,218.0,3,2,1,0,3,25,12,20
137,138,255000.0,294.0,29.0,0.0,2,1,1,0,2,15,27,27
138,139,296000.0,28.0,26.0,2.0,1,0,1,0,2,9,16,2
139,140,430000.0,5159.0,47.0,442.0,3,2,2,0,4,10,15,10
140,141,415000.0,502.0,46.0,42.0,3,2,1,1,3,26,13,17
141,142,510500.0,629.0,59.0,32.0,3,2,2,0,4,5,22,4
142,143,300000.0,24.0,24.0,0.0,2,1,1,0,2,26,12,16
143,144,280000.0,29.0,29.0,0.0,2,1,1,0,2,22,21,17
144,145,436000.0,51.0,41.0,10.0,3,2,2,0,4,19,10,14
145,146,1089500.0,556.0,45.0,98.0,1,0,1,1,2,18,14,18
146,147,375500.0,3672.0,34.0,237.0,2,1,1,0,2,18,8,17
147,148,380000.0,0.0,40.0,0.0,0,0,0,0,0,0,0,0
148,149,450000.0,544.0,47.0,7.0,3,2,2,1,4,11,10,11
149,150,390000.0,36.0,32.0,4.0,2,1,1,0,2,16,9,13
150,151,35.0,136.0,126.0,10.0,0,3,2,2,0,26,4,5
151,152,55.0,0.0,184.0,0.0,0,0,0,0,0,0,0,0
152,153,490000.0,523.0,44.0,799.0,3,2,2,0,4,16,8,13
153,154,320000.0,30.0,30.0,0.0,2,1,1,0,2,25,22,16
154,155,380000.0,398.0,39.0,0.0,3,2,2,0,4,10,11,1
155,156,320000.0,348.0,32.0,249.0,2,1,1,0,2,12,37,11
156,157,350000.0,0.0,40.0,0.0,0,0,0,0,0,0,0,0
157,158,428000.0,5305.0,48.0,411.0,3,2,2,0,4,10,15,8
158,159,420000.0,4964.0,49.0,0.0,3,2,2,1,4,26,13,12
159,160,495000.0,547.0,49.0,57.0,3,2,2,1,4,24,15,22
160,161,320000.0,0.0,33.0,0.0,0,0,0,0,0,0,0,0
161,162,416500.0,6271.0,41.0,2163.0,3,2,1,0,3,8,6,1
162,163,374500.0,0.0,40.0,0.0,0,0,0,0,0,0,0,0
163,164,330000.0,3197.0,29.0,285.0,2,1,1,0,2,13,19,8
164,165,667000.0,0.0,67.0,0.0,0,0,0,0,0,0,0,0
165,166,347500.0,0.0,41.0,0.0,0,0,0,0,0,0,0,0
166,167,310000.0,309.0,30.0,0.0,2,1,1,0,2,17,12,15
167,168,388000.0,609.0,54.0,67.0,4,3,1,0,6,20,17,15
168,169,65.0,261.0,219.0,42.0,0,4,4,2,0,9,2,8
169,170,355000.0,4757.0,44.0,312.0,3,2,1,0,4,25,13,8
170,171,317000.0,3574.0,32.0,297.0,2,1,1,0,2,10,15,5
171,172,280000.0,23.0,22.0,1.0,1,0,1,0,2,21,9,2
172,173,395000.0,4898.0,42.0,621.0,3,2,2,0,4,5,55,3
173,174,2150000.0,2596.0,196.0,627.0,0,4,4,3,0,16,4,6
174,175,300000.0,26.0,26.0,0.0,2,1,1,0,2,25,22,25
175,176,450000.0,60.0,60.0,0.0,4,3,2,0,6,25,9,21
176,177,300000.0,3536.0,32.0,318.0,2,1,1,0,2,30,13,8
177,178,360000.0,4002.0,35.0,476.0,2,1,1,1,2,0,0,10
178,179,460000.0,4736.0,43.0,346.0,3,2,1,1,3,9,16,4
179,180,270000.0,18.0,18.0,0.0,1,0,1,0,2,18,13,18
180,181,375000.0,4408.0,44.0,0.0,3,2,1,0,3,18,15,12
181,182,405000.0,4812.0,46.0,146.0,3,2,2,0,4,20,14,7
182,183,500000.0,0.0,59.0,0.0,0,0,0,0,0,0,0,0
183,184,300000.0,29.0,29.0,0.0,2,1,1,0,2,17,12,3
184,185,390000.0,3717.0,32.0,428.0,2,1,1,0,2,16,9,9
185,186,450000.0,55.0,50.0,488.0,3,2,2,1,4,26,12,7
186,187,320000.0,33.0,29.0,4.0,2,1,1,0,2,16,20,15
187,188,306000.0,3347.0,31.0,155.0,2,1,1,0,2,20,14,2
188,189,387000.0,623.0,56.0,57.0,4,3,1,0,6,20,17,10
189,190,315000.0,281.0,28.0,0.0,2,1,1,1,2,25,17,16
190,191,380000.0,0.0,40.0,0.0,0,0,0,0,0,0,0,0
191,192,460000.0,5472.0,49.0,488.0,3,2,2,1,4,26,12,10
192,193,259000.0,2745.0,25.0,15.0,1,0,1,0,2,20,14,4
193,194,365750.0,5849.0,55.0,312.0,4,3,1,1,6,4,8,1
194,195,490000.0,5234.0,44.0,818.0,3,2,2,0,4,16,8,11
195,196,1008000.0,100.0,90.0,10.0,4,3,3,2,6,0,0,13
196,197,350000.0,4373.0,39.0,376.0,3,2,1,0,3,15,19,3
197,198,316000.0,3576.0,32.0,299.0,2,1,1,0,2,10,15,4
198,199,397000.0,4194.0,39.0,218.0,3,2,1,0,3,25,12,22
199,200,445000.0,3696.0,33.0,348.0,2,1,1,1,2,20,13,7
200,201,410000.0,43.0,41.0,2.0,3,2,2,0,4,17,13,16
201,202,400000.0,0.0,51.0,0.0,0,0,0,0,0,0,0,0
202,203,830000.0,7137.0,67.0,402.0,4,3,2,1,6,5,6,2
203,204,290000.0,3502.0,31.0,312.0,2,1,1,0,2,25,13,10
204,205,335500.0,471.0,41.0,59.0,3,2,1,0,3,20,17,3
205,206,575000.0,583.0,50.0,83.0,3,2,2,0,4,20,9,5
206,207,475000.0,0.0,53.0,0.0,0,0,0,0,0,0,0,0
207,208,280000.0,32.0,31.0,1.0,2,1,1,0,2,13,21,8
208,209,500000.0,51.0,48.0,3.0,3,2,2,1,4,14,14,5
209,210,255000.0,25.0,23.0,2.0,1,0,1,0,2,26,15,9
210,211,422000.0,535.0,49.0,45.0,3,2,2,0,4,10,15,2
211,212,330000.0,3913.0,32.0,66.0,2,1,1,0,2,14,12,2
212,213,280000.0,0.0,31.0,0.0,0,0,0,0,0,0,0,0
213,214,260000.0,26.0,26.0,0.0,2,1,1,0,2,27,17,16
214,215,650000.0,5689.0,52.0,455.0,3,2,2,1,4,5,6,5
215,216,460000.0,4115.0,35.0,565.0,2,1,1,1,2,29,10,29
216,217,310000.0,3637.0,32.0,432.0,2,1,1,0,2,25,14,21
217,218,325000.0,3942.0,36.0,317.0,2,1,1,0,2,10,15,7
218,219,460000.0,0.0,48.0,0.0,0,0,0,0,0,0,0,0
219,220,420000.0,0.0,51.0,0.0,0,0,0,0,0,0,0,0
220,221,275000.0,0.0,26.0,0.0,0,0,0,0,0,0,0,0
221,222,405000.0,0.0,46.0,0.0,0,0,0,0,0,0,0,0
222,223,490000.0,39.0,34.0,5.0,2,1,1,1,2,27,20,6
223,224,650000.0,7223.0,60.0,118.0,3,2,2,1,4,18,8,3
224,225,410000.0,0.0,46.0,0.0,0,0,0,0,0,0,0,0
225,226,370000.0,54.0,52.0,2.0,3,2,2,0,4,27,17,8
226,227,410000.0,41.0,41.0,0.0,3,2,2,1,4,13,17,10
227,228,390000.0,0.0,38.0,0.0,0,0,0,0,0,0,0,0
228,229,350000.0,3665.0,32.0,383.0,2,1,1,1,2,5,55,4
229,230,376000.0,603.0,51.0,89.0,3,2,1,0,4,20,17,13
230,231,249000.0,0.0,25.0,0.0,0,0,0,0,0,0,0,0
231,232,324000.0,3855.0,35.0,304.0,2,1,1,0,2,10,15,6
232,233,600000.0,5408.0,51.0,308.0,4,3,2,1,6,26,13,26
233,234,290000.0,27.0,27.0,0.0,2,1,1,0,2,21,14,3
234,235,426000.0,5159.0,47.0,442.0,3,2,2,0,4,10,15,7
235,236,460000.0,5182.0,49.0,249.0,3,2,2,1,4,12,37,1
236,237,265000.0,324.0,31.0,108.0,2,1,1,0,2,30,17,8
237,238,527000.0,4995.0,45.0,404.0,3,2,1,0,4,9,10,6
238,239,270000.0,28.0,26.0,2.0,2,1,1,0,2,22,21,19
239,240,339500.0,471.0,41.0,59.0,3,2,1,0,3,20,17,10
240,241,315000.0,3574.0,32.0,297.0,2,1,1,0,2,10,15,3
241,242,309000.0,3201.0,32.0,0.0,2,1,1,0,2,10,15,2
242,243,343000.0,4522.0,39.0,526.0,3,2,1,0,3,28,12,7
243,244,328000.0,31.0,29.0,2.0,2,1,1,0,2,21,9,2
244,245,300000.0,359.0,33.0,249.0,2,1,1,0,2,29,11,22
245,246,440000.0,32.0,30.0,2.0,2,1,1,0,2,16,9,10
246,247,400000.0,50.0,50.0,0.0,2,1,1,1,2,26,15,12
247,248,510000.0,49.0,44.0,5.0,3,2,2,1,4,18,16,8
248,249,370000.0,4999.0,47.0,277.0,3,2,1,0,4,31,10,9
249,250,290000.0,3347.0,31.0,155.0,2,1,1,0,2,20,14,5
250,251,388000.0,631.0,54.0,89.0,4,3,1,0,6,20,17,6
251,252,410000.0,44.0,42.0,2.0,3,2,1,1,3,26,15,17
252,253,295000.0,296.0,27.0,25.0,1,0,1,0,2,9,16,8
253,254,290000.0,31.0,30.0,1.0,2,1,1,0,2,17,12,4
254,255,305000.0,3377.0,30.0,342.0,2,1,1,0,2,21,17,11
255,256,410000.0,50.0,48.0,2.0,3,2,2,0,4,17,18,9
256,257,370000.0,43.0,41.0,2.0,3,2,1,0,3,17,11,14
257,258,480000.0,0.0,50.0,0.0,0,0,0,0,0,0,0,0
258,259,320000.0,39.0,37.0,2.0,2,1,1,0,2,15,14,3
259,260,350000.0,0.0,30.0,0.0,0,0,0,0,0,0,0,0
260,261,310000.0,3662.0,31.0,542.0,2,1,1,0,2,24,15,21
261,262,429000.0,535.0,49.0,45.0,3,2,2,0,4,10,15,7
262,263,330000.0,4532.0,39.0,534.0,3,2,1,0,3,25,13,6
263,264,313000.0,0.0,32.0,0.0,0,0,0,0,0,0,0,0
264,265,325000.0,30.0,30.0,0.0,2,1,1,0,2,25,22,6
265,266,340000.0,0.0,28.0,0.0,0,0,0,0,0,0,0,0
266,267,390000.0,0.0,50.0,0.0,0,0,0,0,0,0,0,0
267,268,315000.0,3574.0,32.0,297.0,2,1,1,0,2,10,15,3
268,269,265000.0,2873.0,25.0,35.0,1,0,1,0,2,29,14,13
269,270,470000.0,3716.0,32.0,428.0,2,1,1,1,2,14,7,5
270,271,350000.0,36.0,31.0,5.0,2,1,1,0,2,14,11,12
271,272,500000.0,4632.0,44.0,216.0,3,2,2,1,4,9,16,1
272,273,439000.0,51.0,41.0,10.0,3,2,2,0,4,19,10,16
273,274,335000.0,3458.0,34.0,0.0,2,1,1,0,2,12,37,2
274,275,280000.0,3004.0,30.0,0.0,2,1,1,0,2,20,12,18
275,276,340000.0,3721.0,32.0,488.0,2,1,1,0,2,26,12,7
276,277,300000.0,31.0,29.0,2.0,2,1,1,0,2,14,16,2
277,278,330000.0,34.0,32.0,2.0,2,1,1,0,2,26,15,5
278,279,319000.0,3574.0,32.0,297.0,2,1,1,0,2,10,15,6
279,280,300000.0,3502.0,31.0,31.0,2,1,1,0,2,28,12,6
280,281,300000.0,30.0,30.0,0.0,2,1,1,1,2,30,22,19
281,282,450000.0,499.0,46.0,308.0,3,2,2,1,4,28,12,7
282,283,321000.0,30.0,28.0,2.0,2,1,1,0,2,21,9,2
283,284,380000.0,4532.0,39.0,534.0,3,2,1,0,3,25,13,20
284,285,450000.0,5011.0,47.0,26.0,3,2,2,1,4,25,13,12
285,286,300000.0,31.0,30.0,1.0,2,1,1,0,2,22,21,3
286,287,410000.0,46.0,44.0,2.0,2,1,1,0,2,14,11,1
287,288,350000.0,4373.0,39.0,376.0,3,2,1,0,3,15,19,3
288,289,300000.0,0.0,32.0,0.0,0,0,0,0,0,0,0,0
289,290,325000.0,0.0,32.0,0.0,0,0,0,0,0,0,0,0
290,291,310000.0,35.0,30.0,5.0,2,1,1,0,2,20,12,14
291,292,440000.0,5196.0,49.0,289.0,3,2,2,1,4,29,11,13
292,293,290000.0,3854.0,35.0,272.0,2,1,1,0,2,30,13,13
293,294,375000.0,4537.0,43.0,237.0,3,2,2,0,4,17,13,8
294,295,350000.0,4408.0,40.0,347.0,3,2,1,0,3,15,19,11
295,296,330000.0,3479.0,32.0,245.0,2,1,1,0,2,26,17,18
296,297,395000.0,50.0,50.0,0.0,3,2,2,0,4,30,16,27
297,298,245000.0,205.0,20.0,0.0,1,0,1,0,2,31,25,31
298,299,305000.0,3475.0,32.0,254.0,2,1,1,0,2,26,17,23
299,300,295000.0,0.0,23.0,0.0,0,0,0,0,0,0,0,0
300,301,370000.0,39.0,39.0,0.0,3,2,1,0,3,26,24,22
301,302,489000.0,583.0,50.0,83.0,3,2,2,0,4,20,9,2
302,303,490000.0,52.0,50.0,2.0,3,2,2,0,4,8,14,12
303,304,390000.0,4546.0,45.0,0.0,3,2,2,0,4,20,12,12
304,305,280000.0,3455.0,33.0,132.0,2,1,1,0,2,26,17,1
305,306,410000.0,4664.0,43.0,341.0,3,2,1,1,3,26,17,16
306,307,430000.0,0.0,43.0,0.0,0,0,0,0,0,0,0,0
307,308,260000.0,19.0,19.0,0.0,1,0,1,0,2,31,25,5
308,309,425000.0,4735.0,43.0,341.0,3,2,1,0,3,26,17,9
309,310,290000.0,30.0,27.0,3.0,2,1,1,0,2,16,20,13
310,311,289000.0,386.0,35.0,286.0,2,1,1,0,2,20,14,7
311,312,320000.0,29.0,28.0,1.0,2,1,1,0,2,18,20,10
312,313,405000.0,4588.0,40.0,496.0,3,2,1,1,3,30,13,12
313,314,300000.0,3593.0,33.0,255.0,2,1,1,0,2,30,13,3
314,315,382000.0,609.0,54.0,67.0,4,3,1,0,6,20,17,1
315,316,285000.0,27.0,26.0,1.0,2,1,1,0,2,17,19,11
316,317,295000.0,315.0,31.0,0.0,2,1,1,0,2,37,15,27
317,318,458000.0,53.0,49.0,4.0,3,2,2,0,4,7,9,7
318,319,325000.0,3491.0,32.0,235.0,2,1,1,0,2,0,0,6
319,320,581000.0,81.0,68.0,13.0,3,2,2,0,4,6,14,2
320,321,320000.0,0.0,27.0,0.0,0,0,0,0,0,0,0,0
321,322,385000.0,41.0,39.0,2.0,3,2,1,0,3,17,17,6
322,323,290000.0,0.0,31.0,0.0,0,0,0,0,0,0,0,0
323,324,397000.0,4194.0,39.0,218.0,3,2,1,0,3,25,12,23
324,325,280000.0,3913.0,35.0,413.0,2,1,1,0,2,18,17,16
325,326,350000.0,4223.0,38.0,359.0,3,2,1,0,3,15,14,3
326,327,490000.0,5965.0,50.0,944.0,3,2,2,0,4,16,8,10
327,328,410000.0,3543.0,31.0,36.0,2,1,1,0,2,9,10,3
328,329,436000.0,51.0,41.0,10.0,3,2,2,0,4,19,10,13
329,330,372000.0,603.0,51.0,89.0,3,2,1,0,4,20,17,8
330,331,420000.0,4508.0,42.0,299.0,3,2,2,1,4,26,17,25
331,332,360000.0,378.0,37.0,0.0,2,1,1,1,2,26,13,20
332,333,385000.0,3979.0,34.0,561.0,2,1,1,0,2,16,8,4
333,334,350000.0,4373.0,39.0,376.0,3,2,1,0,3,15,19,6
334,335,415000.0,4333.0,42.0,124.0,3,2,1,0,3,12,16,10
335,336,290000.0,3553.0,32.0,327.0,2,1,1,0,2,29,11,2
336,337,600000.0,82.0,69.0,13.0,3,2,2,0,4,6,14,1
337,338,270000.0,3534.0,32.0,322.0,2,1,1,0,2,30,13,13
338,339,410000.0,45.0,42.0,3.0,3,2,1,0,4,9,10,7
339,340,280000.0,0.0,28.0,0.0,0,0,0,0,0,0,0,0
340,341,311000.0,3277.0,32.0,0.0,2,1,1,0,2,10,15,3
341,342,575000.0,57.0,53.0,38.0,3,2,2,0,4,20,9,11
342,343,320000.0,3662.0,31.0,542.0,2,1,1,0,2,24,15,19
343,344,280000.0,30.0,30.0,0.0,2,1,1,0,2,20,12,3
344,345,350000.0,4381.0,40.0,376.0,3,2,1,0,3,15,19,8
345,346,470000.0,65.0,53.0,12.0,3,2,2,0,4,19,10,5
346,347,325000.0,3053.0,30.0,0.0,2,1,1,0,2,12,16,7
347,348,313500.0,389.0,32.0,62.0,2,1,1,0,2,20,17,17
348,349,310000.0,0.0,25.0,0.0,0,0,0,0,0,0,0,0
349,350,350000.0,4381.0,40.0,376.0,3,2,1,0,3,15,19,14
350,351,315000.0,3625.0,36.0,0.0,2,1,1,0,2,10,15,3
351,352,582000.0,0.0,68.0,0.0,0,0,0,0,0,0,0,0
352,353,370000.0,4515.0,40.0,462.0,3,2,1,0,3,30,11,6
353,354,474000.0,65.0,53.0,12.0,3,2,2,0,4,19,10,5
354,355,280000.0,3004.0,30.0,0.0,2,1,1,0,2,20,12,18
355,356,380000.0,4889.0,42.0,63.0,3,2,1,0,3,29,14,13
356,357,385000.0,623.0,56.0,57.0,4,3,1,0,6,20,17,6
357,358,280000.0,0.0,30.0,0.0,0,0,0,0,0,0,0,0
358,359,280000.0,26.0,24.0,2.0,2,1,1,0,2,26,11,19
359,360,335000.0,4337.0,40.0,31.0,3,2,1,0,3,28,12,24
360,361,430000.0,5305.0,48.0,411.0,3,2,2,0,4,10,15,9
361,362,395000.0,483.0,45.0,304.0,3,2,2,0,4,28,12,28
362,363,350000.0,4381.0,40.0,376.0,3,2,1,0,3,15,19,10
363,364,390000.0,4546.0,45.0,0.0,3,2,2,0,4,20,12,7
364,365,437000.0,46.0,46.0,0.0,3,2,2,0,4,21,9,19
365,366,315000.0,3551.0,35.0,0.0,2,1,1,0,2,10,15,3
366,367,378000.0,4268.0,40.0,205.0,3,2,1,0,3,20,14,14
367,368,603000.0,82.0,69.0,13.0,3,2,2,0,4,6,14,5
368,369,490000.0,5813.0,48.0,919.0,3,2,2,0,4,16,8,9
369,370,323000.0,0.0,33.0,0.0,0,0,0,0,0,0,0,0
370,371,305000.0,36.0,31.0,5.0,2,1,1,0,2,24,15,17
371,372,390000.0,0.0,30.0,0.0,0,0,0,0,0,0,0,0
372,373,443500.0,4586.0,42.0,294.0,3,2,1,0,3,8,6,6
373,374,280000.0,3033.0,30.0,0.0,2,1,1,0,2,15,19,12
374,375,370000.0,0.0,40.0,0.0,0,0,0,0,0,0,0,0
375,376,490000.0,0.0,51.0,0.0,0,0,0,0,0,0,0,0
376,377,371500.0,4297.0,40.0,264.0,3,2,1,0,3,20,14,9
